Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
634484001A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,320.0,0.0,20.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268822875,"2,256.34",,,18337741,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"46,697",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739051153.0009,0.0,,0.0,-17
6470051CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,12.0,"3,348.0",0.0,12.0,0.0,EA,14/1/2020,,,,,,,,140.95203,20.66652,0.00,161.61855,268823100,"1,939.42",,,18323005,0.00,,12.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"46,791",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739053947.0009,0.0,,0.0,-17
640943500B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,666.0,666.0,0.0,36.0,0.0,EA,14/1/2020,,,,,,,,99.4541,12.24146,0.00,111.69556,268823369,"4,021.04",,,18555582,0.00,,36.0,asp10,,14/1/2020,FG,,,,,0,,,THB,1.0,,"46,881",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739057246.0009,0.0,,0.0,-17
646637200B,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,329.0",0.0,120.0,0.0,EA,14/1/2020,,,,,,,,158.63926,0.00,0.00,158.63926,268823625,"19,036.71",,,18323115,0.00,,120.0,AUM1,,14/1/2020,SG,,,,,0,,,THB,1.0,,"47,082",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739060347.0009,0.0,,0.0,-17
6468638CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,"4,920.0",0.0,20.0,0.0,EA,14/1/2020,,,,,,,,124.43397,7.71241,0.00,132.14638,268824254,"2,642.93",,,18337807,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,337",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739068424.0009,0.0,,0.0,-17
647011902B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,256.0,264.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,183.17527,16.21653,0.00,199.39179,268824291,"7,975.67",,,18424313,0.00,,40.0,apt11,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,356",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739068842.0009,0.0,,0.0,-17
634484001A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,340.0,0.0,20.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268824356,"2,256.34",,,18337741,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,412",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739069688.0009,0.0,,0.0,-17
646630900A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,020.0",0.0,40.0,0.0,EA,14/1/2020,,,,,,,,92.44961,8.10826,0.00,100.55788,268824993,"4,022.32",,,18322947,0.00,,40.0,ASP27,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,544",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739077206.0009,0.0,,0.0,-17
647131700B,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,176.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,114.97749,18.81008,0.00,133.78757,268825096,"3,210.90",,,18337848,0.00,,24.0,akp11,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,597",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739078410.0009,0.0,,0.0,-17
643114900D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,351.0",0.0,45.0,0.0,EA,14/1/2020,,,,,,,,78.93062,8.12191,0.00,87.05254,268825171,"3,917.36",,,18322989,0.00,,45.0,ASP27,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,647",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739079773.0009,0.0,,0.0,-17
6470051CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"3,360.0",0.0,12.0,0.0,EA,14/1/2020,,,,,,,,140.95203,20.66652,0.00,161.61855,268825210,"1,939.42",,,18323005,0.00,,12.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,655",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739080251.0009,0.0,,0.0,-17
646637200B,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,120.0,"1,449.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,158.63926,0.00,0.00,158.63926,268825359,"3,807.34",,,18323115,0.00,,24.0,AUM1,,14/1/2020,SG,,,,,0,,,THB,1.0,,"47,694",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739082227.0009,0.0,,0.0,-17
6468638CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"4,940.0",0.0,20.0,0.0,EA,14/1/2020,,,,,,,,124.43397,7.71241,0.00,132.14638,268826007,"2,642.93",,,18337807,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,847",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739089766.0009,0.0,,0.0,-17
640982900A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"14,063.0",0.0,41.0,0.0,EA,14/1/2020,,,,,,,,32.24064,5.63524,0.00,37.87588,268826055,"1,552.91",,,18322950,0.00,,41.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,877",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739090471.0009,0.0,,0.0,-17
647011902B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,296.0,304.0,0.0,24.0,0.0,EA,14/1/2020,,,,,,,,183.17527,16.21653,0.00,199.39179,268826205,"4,785.40",,,18424313,0.00,,24.0,apt11,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,939",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739092675.0009,0.0,,0.0,-17
646113700A,14/1/2020,31/1/2020,RCT-WO,QFG_SB,150.0,"3,678.0",0.0,84.0,0.0,EA,14/1/2020,,,,,,,,203.01646,29.55941,0.00,232.57587,268826334,"19,536.37",,,18435670,0.00,,84.0,acs4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"47,984",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739094612.0009,0.0,,0.0,-17
640980700B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,612.0,612.0,0.0,60.0,0.0,EA,14/1/2020,,,,,,,,211.88046,17.6242,0.00,229.50466,268826957,"13,770.28",,,18402548,0.00,,60.0,acs4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,191",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739101245.0009,0.0,,0.0,-17
640978900B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,430.0,430.0,0.0,100.0,0.0,EA,14/1/2020,,,,,,,,145.64183,12.32069,0.00,157.96252,268826988,"15,796.25",,,18414594,0.00,,100.0,aap4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,191",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739104085.0009,0.0,,0.0,-17
640943500B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,702.0,702.0,0.0,36.0,0.0,EA,14/1/2020,,,,,,,,99.4541,12.24146,0.00,111.69556,268827014,"4,021.04",,,18555582,0.00,,36.0,asp10,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,192",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739104285.0009,0.0,,0.0,-17
6468638CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,"4,960.0",0.0,20.0,0.0,EA,14/1/2020,,,,,,,,124.43397,7.71241,0.00,132.14638,268827586,"2,642.93",,,18337807,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,428",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739114033.0009,0.0,,0.0,-17
640943500B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,738.0,738.0,0.0,18.0,0.0,EA,14/1/2020,,,,,,,,99.4541,12.24146,0.00,111.69556,268827916,"2,010.52",,,18555582,0.00,,18.0,asp10,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,585",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739118069.0009,0.0,,0.0,-17
640982900A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,41.0,"14,104.0",0.0,41.0,0.0,EA,14/1/2020,,,,,,,,32.24064,5.63524,0.00,37.87588,268828023,"1,552.91",,,18322950,0.00,,41.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,600",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739119321.0009,0.0,,0.0,-17
6419754T1H,14/1/2020,31/1/2020,RCT-WO,QFG_SB,171.0,171.0,0.0,72.0,0.0,EA,14/1/2020,,,,,,,,255.51408,14.18537,0.00,269.69944,268828600,"19,418.36",,,18424086,0.00,,72.0,ASO2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,663",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739128110.0009,0.0,,0.0,-17
640978900B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,530.0,530.0,0.0,30.0,0.0,EA,14/1/2020,,,,,,,,145.64183,12.32069,0.00,157.96252,268828686,"4,738.88",,,18414594,0.00,,30.0,aap4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,697",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739134280.0009,0.0,,0.0,-17
6470051CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,12.0,"3,372.0",0.0,12.0,0.0,EA,14/1/2020,,,,,,,,140.95203,20.66652,0.00,161.61855,268828951,"1,939.42",,,18323005,0.00,,12.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,800",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739137405.0009,0.0,,0.0,-17
641640200A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,30.0,240.0,0.0,30.0,0.0,EA,14/1/2020,,,,,,,,75.46196,6.65507,0.00,82.11703,268829149,"2,463.51",,,18337841,0.00,,30.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,892",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739139972.0009,0.0,,0.0,-17
634484001A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,360.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268829176,"4,512.69",,,18337741,0.00,,40.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,902",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739140323.0009,0.0,,0.0,-17
647131700B,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"1,200.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,114.97749,18.81008,0.00,133.78757,268829258,"3,210.90",,,18337848,0.00,,24.0,akp11,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,916",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739141371.0009,0.0,,0.0,-17
647131900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,408.0,"2,424.0",0.0,56.0,0.0,EA,14/1/2020,,,,,,,,343.49308,23.34061,0.00,366.83369,268829657,"20,542.69",,,18414103,0.00,,56.0,ass8,,14/1/2020,FG,,,,,0,,,THB,1.0,,"48,976",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739146410.0009,0.0,,0.0,-17
637819600C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,80.0,80.0,0.0,208.0,0.0,EA,14/1/2020,,,,,,,,248.42663,17.09621,0.00,265.52284,268829828,"55,228.75",,,18555814,0.00,,208.0,ASO2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,058",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739148704.0009,0.0,,0.0,-17
649350200B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,160.0,"3,760.0",0.0,140.0,0.0,EA,14/1/2020,,,,,,,,359.02652,12.65662,0.00,371.68314,268829901,"52,035.64",,,18429452,0.00,,140.0,ACS6,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,062",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739149590.0009,0.0,,0.0,-17
649137800A,14/1/2020,31/1/2020,RCT-WO,QFG_SB,100.0,100.0,0.0,100.0,0.0,EA,14/1/2020,,,,,,,,102.96069,10.25136,0.00,113.21204,268829925,"11,321.20",,,18410558,0.00,,100.0,asp10,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,064",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739149894.0009,0.0,,0.0,-17
640980700B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,672.0,672.0,0.0,36.0,0.0,EA,14/1/2020,,,,,,,,211.88046,17.6242,0.00,229.50466,268829977,"8,262.17",,,18402548,0.00,,36.0,acs4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,071",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739150809.0009,0.0,,0.0,-17
648862701D,14/1/2020,31/1/2020,RCT-WO,QFG_SB,208.0,784.0,0.0,80.0,0.0,EA,14/1/2020,,,,,,,,303.25069,20.11799,0.00,323.36868,268830125,"25,869.49",,,18424377,0.00,,80.0,ask15,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,108",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739153302.0009,0.0,,0.0,-17
6468638CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"4,980.0",0.0,20.0,0.0,EA,14/1/2020,,,,,,,,124.43397,7.71241,0.00,132.14638,268830189,"2,642.93",,,18337807,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,116",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739154139.0009,0.0,,0.0,-17
6470051CDB,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"3,384.0",0.0,12.0,0.0,EA,14/1/2020,,,,,,,,140.95203,20.66652,0.00,161.61855,268830285,"1,939.42",,,18323005,0.00,,12.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,131",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739155302.0009,0.0,,0.0,-17
640982900A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,82.0,"14,145.0",0.0,41.0,0.0,EA,14/1/2020,,,,,,,,32.24064,5.63524,0.00,37.87588,268831068,"1,552.91",,,18322950,0.00,,41.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,418",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739166808.0009,0.0,,0.0,-17
634484001A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,400.0,0.0,20.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268831707,"2,256.34",,,18337741,0.00,,20.0,arj3,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,577",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739174567.0009,0.0,,0.0,-17
646630900A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,060.0",0.0,80.0,0.0,EA,14/1/2020,,,,,,,,92.44961,8.10826,0.00,100.55788,268831728,"8,044.63",,,18322947,0.00,,80.0,ASP27,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,581",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739174816.0009,0.0,,0.0,-17
646630600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB,104.0,"1,616.0",0.0,116.0,0.0,EA,14/1/2020,,,,,,,,473.4233,24.32479,0.00,497.74809,268831916,"57,738.78",,,18430138,0.00,,116.0,AKT5,,14/1/2020,FG,,,,,0,,,THB,1.0,,"49,628",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140739177023.0009,0.0,,0.0,-17
