Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
649350100B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,315.0,"1,215.0",0.0,70.0,0.0,EA,12/1/2020,,,,,,,,359.02652,12.65662,0.00,371.68314,268443422,"26,017.82",,,18429451,0.00,,70.0,asb5,,12/1/2020,FG,,,,,0,,,THB,1.0,,"19,622",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730085891.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,192.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268443516,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"19,702",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730086976.0009,0.0,,0.0,-19
646113700A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,"2,268.0",0.0,30.0,0.0,EA,10/1/2020,,,,,,,,203.01646,29.55941,0.00,232.57587,268443589,"6,977.28",,,18435670,0.00,,30.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"19,736",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730087768.0009,0.0,,0.0,-19
640968200B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,48.0,"2,520.0",0.0,6.0,0.0,EA,12/1/2020,,,,,,,,211.82835,27.92007,0.00,239.74842,268443642,"1,438.49",,,18402519,0.00,,6.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"19,740",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730088326.0009,0.0,,0.0,-19
643114900D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,906.0",0.0,30.0,0.0,EA,12/1/2020,,,,,,,,78.93062,8.12191,0.00,87.05254,268444303,"2,611.58",,,18322989,0.00,,30.0,asc4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"20,621",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730095890.0009,0.0,,0.0,-19
640968600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,170.0,"1,850.0",0.0,60.0,0.0,EA,12/1/2020,,,,,,,,145.64183,12.32069,0.00,157.96252,268444333,"9,477.75",,,18424870,0.00,,60.0,AKK9,,12/1/2020,FG,,,,,0,,,THB,1.0,,"20,639",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730096227.0009,0.0,,0.0,-19
644574200F,12/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,336.0,0.0,272.0,0.0,EA,12/1/2020,,,,,,,,336.53295,19.09128,0.00,355.62423,268444426,"96,729.79",,,18414619,0.00,,272.0,akc8,,12/1/2020,FG,,,,,0,,,THB,1.0,,"20,674",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730097343.0009,0.0,,0.0,-19
6470103M8C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,16.0,128.0,0.0,32.0,0.0,EA,12/1/2020,,,,,,,,180.33697,20.85762,0.00,201.19459,268444460,"6,438.23",,,18337813,0.00,,32.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"20,676",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730097774.0009,0.0,,0.0,-19
649503000B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"2,160.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,126.75115,10.06025,0.00,136.8114,268444679,"2,736.23",,,18337820,0.00,,20.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,002",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730100465.0009,0.0,,0.0,-19
646113700A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,30.0,"2,298.0",0.0,12.0,0.0,EA,12/1/2020,,,,,,,,203.01646,29.55941,0.00,232.57587,268444954,"2,790.91",,,18435670,0.00,,12.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,153",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730103588.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,216.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268444987,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,156",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730103987.0009,0.0,,0.0,-19
640968200B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,54.0,"2,526.0",0.0,18.0,0.0,EA,12/1/2020,,,,,,,,211.82835,27.92007,0.00,239.74842,268445497,"4,315.47",,,18402519,0.00,,18.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,351",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730110074.0009,0.0,,0.0,-19
6468639CDC,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,"5,120.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,95.62602,6.92069,0.00,102.54671,268445533,"2,050.93",,,18337809,0.00,,20.0,ake1,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,382",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730110523.0009,0.0,,0.0,-19
648192700D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,"1,380.0",0.0,48.0,0.0,EA,12/1/2020,,,,,,,,33.83205,7.69876,0.00,41.5308,268445641,"1,993.48",,,18337753,0.00,,48.0,ANS6,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,434",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730111659.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,240.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268446125,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,660",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730117224.0009,0.0,,0.0,-19
649503000B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,60.0,"2,180.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,126.75115,10.06025,0.00,136.8114,268446181,"2,736.23",,,18337820,0.00,,20.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,753",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730117831.0009,0.0,,0.0,-19
648866600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,810.0,0.0,90.0,0.0,EA,12/1/2020,,,,,,,,86.12001,9.63709,0.00,95.75711,268446725,"8,618.14",,,18322995,0.00,,90.0,ASV1,,12/1/2020,FG,,,,,0,,,THB,1.0,,"21,955",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730124109.0009,0.0,,0.0,-19
644574200F,12/1/2020,31/1/2020,RCT-WO,QFG_SB,272.0,608.0,0.0,64.0,0.0,EA,12/1/2020,,,,,,,,336.53295,19.09128,0.00,355.62423,268446836,"22,759.95",,,18414619,0.00,,64.0,akc8,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,006",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730125424.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,72.0,264.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268446929,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,054",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730126500.0009,0.0,,0.0,-19
6468639CDC,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"5,140.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,95.62602,6.92069,0.00,102.54671,268447018,"2,050.93",,,18337809,0.00,,20.0,ake1,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,110",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730127606.0009,0.0,,0.0,-19
646113700A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,42.0,"2,310.0",0.0,30.0,0.0,EA,12/1/2020,,,,,,,,203.01646,29.55941,0.00,232.57587,268447069,"6,977.28",,,18435670,0.00,,30.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,120",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730128167.0009,0.0,,0.0,-19
649503000B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,80.0,"2,200.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,126.75115,10.06025,0.00,136.8114,268447720,"2,736.23",,,18337820,0.00,,20.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,377",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730135717.0009,0.0,,0.0,-19
649350100B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,385.0,"1,285.0",0.0,100.0,0.0,EA,12/1/2020,,,,,,,,359.02652,12.65662,0.00,371.68314,268448214,"37,168.31",,,18429451,0.00,,100.0,asb5,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,531",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730141366.0009,0.0,,0.0,-19
648192700D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,96.0,"1,428.0",0.0,36.0,0.0,EA,12/1/2020,,,,,,,,33.83205,7.69876,0.00,41.5308,268448254,"1,495.11",,,18337753,0.00,,36.0,ANS6,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,580",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730141842.0009,0.0,,0.0,-19
640982900A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"8,856.0",0.0,123.0,0.0,EA,12/1/2020,,,,,,,,32.24064,5.63524,0.00,37.87588,268448275,"4,658.73",,,18322950,0.00,,123.0,akp11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,614",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730142142.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,96.0,288.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268448415,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,725",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730143786.0009,0.0,,0.0,-19
6468639CDC,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,60.0,"5,160.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,95.62602,6.92069,0.00,102.54671,268448948,"2,050.93",,,18337809,0.00,,20.0,ake1,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,960",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730150194.0009,0.0,,0.0,-19
649502800C,12/1/2020,31/1/2020,RCT-WO,QFG_SB,110.0,"2,210.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,350.2258,16.51274,0.00,366.73854,268449009,"14,669.54",,,18424384,0.00,,40.0,AKT5,,12/1/2020,FG,,,,,0,,,THB,1.0,,"22,968",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730150934.0009,0.0,,0.0,-19
6411542CDB,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,196.0,0.0,42.0,0.0,EA,12/1/2020,,,,,,,,192.0654,15.49692,0.00,207.56231,268449109,"8,717.62",,,18322971,0.00,,42.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,007",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730152151.0009,0.0,,0.0,-19
6470103M8C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,160.0,0.0,32.0,0.0,EA,12/1/2020,,,,,,,,180.33697,20.85762,0.00,201.19459,268449186,"6,438.23",,,18337813,0.00,,32.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,038",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730153309.0009,0.0,,0.0,-19
649503000B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,100.0,"2,220.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,126.75115,10.06025,0.00,136.8114,268449250,"2,736.23",,,18337820,0.00,,20.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,072",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730154220.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,120.0,312.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268449280,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,072",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730154553.0009,0.0,,0.0,-19
636012800F,12/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,0.0,0.0,192.0,0.0,EA,25/12/2019,,,,,,,,329.99509,18.60527,0.00,348.60036,268449813,"66,931.27",,,18476339,0.00,,192.0,ASB5,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,376",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730161609.0009,0.0,,0.0,-19
652561300A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,245.0,"1,996.0",0.0,155.0,0.0,EA,12/1/2020,,,,,,,,338.11292,19.81747,0.00,357.93039,268450106,"55,479.21",,,18430120,0.00,,155.0,asj2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,460",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730165116.0009,0.0,,0.0,-19
640968600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB,230.0,"1,910.0",0.0,110.0,0.0,EA,12/1/2020,,,,,,,,145.64183,12.32069,0.00,157.96252,268450384,"17,375.88",,,18424870,0.00,,110.0,AKK9,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,601",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730168602.0009,0.0,,0.0,-19
646207300B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,336.0,0.0,24.0,0.0,EA,12/1/2020,,,,,,,,91.20115,17.58155,0.00,108.78271,268450491,"2,610.78",,,18421883,0.00,,24.0,aps4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,698",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730170017.0009,0.0,,0.0,-19
649503000B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,"2,240.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,126.75115,10.06025,0.00,136.8114,268450807,"2,736.23",,,18337820,0.00,,20.0,ans11,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,800",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730173801.0009,0.0,,0.0,-19
6468639CDC,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,"5,180.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,95.62602,6.92069,0.00,102.54671,268450877,"2,050.93",,,18337809,0.00,,20.0,ake1,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,845",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730174639.0009,0.0,,0.0,-19
646113700A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,72.0,"2,340.0",0.0,66.0,0.0,EA,12/1/2020,,,,,,,,203.01646,29.55941,0.00,232.57587,268451142,"15,350.01",,,18435670,0.00,,66.0,asp10,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,984",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730177699.0009,0.0,,0.0,-19
644573700C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"5,040.0",0.0,20.0,0.0,EA,9/1/2020,,,,,,,,71.96486,8.07884,0.00,80.0437,268451161,"1,600.87",,,18350005,0.00,,20.0,asc4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"23,992",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730177948.0009,0.0,,0.0,-19
